target	avg_word_length	avg_sentence_length	lexical_diversity	percentage_punctuation	the	and	of	a	to	in	i	he	it	that	you	his	with	on	for	at	as	but	her	they	she	him	all	this	we	from	or	out	an	my	by	up	what	me	no	like	would	if	about	which	them	into	who	could	can	some	their	over	down	your	will	its	any	through	after	off	than	our	us	around	these	because	must	before	those	&	should	himself	both	against	may	might	shall	since	de	within	between	each	under	until	toward	another	myselfPRP$	VBG	VBD	VBN	POS	VBP	WDT	JJ	WP	VBZ	DT	RP	NN	FW	TO	PRP	RB	NNS	NNP	VB	WRB	CC	LS	PDT	RBS	RBR	CD	EX	IN	WP$	MD	NNPS	JJS	JJR	UH
nabokov	4.91493848857645	42.78195488721804	0.27363796133567664	0.02588857898877208	0.05228471001757469	0.03093145869947276	0.024340949033391915	0.026362038664323375	0.01687170474516696	0.019420035149384885	0.002724077328646749	0.010632688927943761	0.005887521968365553	0.010808435852372584	0.0017574692442882249	0.013268892794376099	0.01124780316344464	0.00843585237258348	0.0045694200351493845	0.0033391915641476275	0.005272407732864675	0.003251318101933216	0.005008787346221441	0.0016695957820738138	0.00421792618629174	0.0037785588752196836	0.0018453427065026362	0.0021968365553602814	0.0004393673110720562	0.00421792618629174	0.0023725834797891036	0.00210896309314587	0.0040421792618629175	0.0012302284710017574	0.0036906854130052723	0.0022847100175746923	0.0006151142355008787	0.000351493848857645	0.0013181019332161687	0.0011423550087873461	0.00632688927943761	0.0017574692442882249	0.0009666080843585237	0.0029876977152899823	0.0006151142355008787	0.0019332161687170475	0.0019332161687170475	0.0014938488576449911	0.0001757469244288225	0.0012302284710017574	0.0015817223198594025	0.001054481546572935	0.00070298769771529	0.0005272407732864675	0.0005272407732864675	0.0020210896309314588	0.0007908611599297012	0.001054481546572935	0.0014938488576449911	0.001054481546572935	0.000351493848857645	0.0004393673110720562	0	0.0006151142355008787	0.00026362038664323376	0.000351493848857645	0.000351493848857645	0.001054481546572935	0.0006151142355008787	0	0.00026362038664323376	0.0016695957820738138	0.0001757469244288225	0.0006151142355008787	0.00026362038664323376	0.0005272407732864675	0	0.00070298769771529	8.787346221441125e-05	0.00026362038664323376	0.0006151142355008787	0	0.001054481546572935	8.787346221441125e-05	0.0004393673110720562	0.0001757469244288225	0	0.023462214411247802	0.016344463971880493	0.04929701230228471	0.02460456942003515	0	0.006766256590509666	0.005360281195079086	0.0554481546572935	0.003163444639718805	0.009314586994727592	0.09446397188049209	0.0045694200351493845	0.1601054481546573	0	0.01687170474516696	0.03523725834797891	0.0437609841827768	0.035588752196836555	0.06968365553602812	0.022231985940246047	0.004481546572934973	0.036994727592267136	0	0	0.000351493848857645	0.0005272407732864675	0.01748681898066784	0.0017574692442882249	0.11608084358523726	0.000351493848857645	0.00992970123022847	0.0012302284710017574	0.001054481546572935	0.0022847100175746923	0
nabokov	4.835487367631118	33.5	0.24339197865421497	0.02745206235342806	0.050529475527390975	0.02734928708413241	0.021679312932543986	0.02443091803552072	0.014508463270240975	0.01650963061786042	0.002001167347619445	0.01600933878095556	0.006086884015675811	0.011006420411906945	0.0033352789126990744	0.012173768031351622	0.012340531976986575	0.007754523472025348	0.0039189527224214125	0.006753939798215626	0.006503793879763195	0.003585424831151505	0.009088635037104978	0.002001167347619445	0.005336446260318519	0.00425248061369132	0.002834987075794213	0.003168514967064121	0.0005836738097223381	0.0039189527224214125	0.0016676394563495372	0.0026682231301592596	0.0035020428583340283	0.0002501459184524306	0.0038355707496039357	0.0017510214291670142	0.0017510214291670142	0.0010005836738097224	0.0011673476194446761	0.0008338197281747686	0.005336446260318519	0.0015008755107145835	0.002418077211706829	0.0026682231301592596	0.0009172017009922455	0.0016676394563495372	0.0019177853748019679	0.0013341115650796298	0.0005002918369048612	0.0010005836738097224	0.0021679312932543983	0.0010005836738097224	0.0009172017009922455	0.0006670557825398149	0.00033352789126990745	0.0011673476194446761	0.0005836738097223381	0.0011673476194446761	0.0015008755107145835	0.0005836738097223381	0.0006670557825398149	8.338197281747686e-05	8.338197281747686e-05	0.0009172017009922455	0.0005002918369048612	0.0002501459184524306	0.0002501459184524306	0.0007504377553572918	0.0006670557825398149	0	0.0002501459184524306	0.0013341115650796298	0.00033352789126990745	0.0005002918369048612	0	0.0004169098640873843	8.338197281747686e-05	0.00033352789126990745	0.00016676394563495373	8.338197281747686e-05	0.0005836738097223381	0.0002501459184524306	0.0005836738097223381	0.0004169098640873843	0.00016676394563495373	0.0002501459184524306	0	0.023847244225798384	0.018260652047027433	0.06395397315100475	0.026848995247227548	0	0.0090052530642875	0.0046693904777787044	0.058534144917868756	0.004085716668056366	0.007087467689485533	0.09263737180021679	0.004169098640873843	0.15875927624447594	8.338197281747686e-05	0.014508463270240975	0.04535979321270741	0.04727757858750938	0.0371049779037772	0.04769448845159677	0.01917785374801968	0.006086884015675811	0.03276911531726841	0	0.00016676394563495373	0.00016676394563495373	0.00033352789126990745	0.007254231635120487	0.0015842574835320605	0.11448344867839573	0.0010005836738097224	0.008755107145835071	0.00016676394563495373	0.0005002918369048612	0.0017510214291670142	0
nabokov	4.863090201387713	29.99492385786802	0.25300389236757487	0.027439448775055678	0.04687764427145033	0.03130817397190726	0.019631071247249957	0.02504653917752581	0.016838720595701472	0.013284819766457946	0.0038923675748857673	0.01700795396852259	0.006938568285665934	0.010746319174141141	0.003046200710780166	0.014130986630563547	0.011423252665425623	0.008377051954645456	0.006261634794381452	0.004315451006938568	0.003469284142832967	0.0033000507700118465	0.004400067693349129	0.001523100355390083	0.0033846674564224064	0.00516161787104417	0.002792350651548485	0.0022846505330851243	0.0002538500592316805	0.004146217634117448	0.0023692672194956846	0.002623117278727365	0.0029615840243696055	0.0004230834320528008	0.004146217634117448	0.0019461837874428837	0.0028769673379590455	0.0005923168048739212	0.0013538669825689626	0.001607717041800643	0.0033846674564224064	0.001607717041800643	0.002115417160264004	0.003046200710780166	0.0011846336097478423	0.0019461837874428837	0.002115417160264004	0.0019461837874428837	0.00016923337282112033	0.0017769504146217634	0.0007615501776950415	0.0011846336097478423	0.0014384836689795228	0.0017769504146217634	0.0004230834320528008	0.0013538669825689626	0.0004230834320528008	0.001015400236926722	0.001607717041800643	0.0012692502961584025	0.0004230834320528008	8.461668641056016e-05	0	0.0004230834320528008	0.000507700118463361	8.461668641056016e-05	0.0006769334912844813	0.00033846674564224065	0.0009307835505161618	0	0.00033846674564224065	0.0022000338466745643	0.00033846674564224065	0.0005923168048739212	8.461668641056016e-05	0.000507700118463361	0.00016923337282112033	8.461668641056016e-05	8.461668641056016e-05	0.00016923337282112033	0.0006769334912844813	8.461668641056016e-05	0.0007615501776950415	0.0002538500592316805	0.00033846674564224065	0.000507700118463361	8.461668641056016e-05	0.022254188525977322	0.022846505330851245	0.06693179895075309	0.02521577255034693	0	0.008546285327466577	0.00524623455745473	0.05043154510069386	0.0049923844982230495	0.008546285327466577	0.08850905398544592	0.00524623455745473	0.15383313589439837	0	0.016838720595701472	0.04670841089862921	0.04484684379759689	0.038923675748857675	0.05796243019123371	0.020392621424945	0.005669317989507531	0.03714672533423591	0	8.461668641056016e-05	8.461668641056016e-05	0.001015400236926722	0.0071078016584870535	0.003130817397190726	0.10602470807243189	0.0002538500592316805	0.007700118463360975	0.0004230834320528008	0.0011846336097478423	0.0007615501776950415	0
nabokov	4.716629748133563	29.729268292682928	0.22922306998113054	0.02798698926788541	0.04110263352202806	0.029042579374846174	0.0196078431372549	0.022479284600869637	0.01944376076790549	0.017392731151037823	0.003773894495036508	0.016736401673640166	0.007547788990073016	0.012306177701206006	0.005414718188530642	0.01394700139470014	0.010009024530314218	0.00623513003527771	0.005578800557880056	0.005496759373205349	0.004676347526458282	0.004430223972434162	0.009270653868241857	0.0013126589547953072	0.00697350069735007	0.0041841004184100415	0.003609812125687095	0.002461235540241201	0.001066535400771187	0.0028714414636147345	0.001640823693494134	0.0031996062023135615	0.002953482648289441	0.000574288292722947	0.0026253179095906145	0.002133070801542374	0.0020510296168676674	0.0015587825088194274	0.001066535400771187	0.0009844942160964804	0.0034457297563376815	0.0013126589547953072	0.0023791943555664945	0.001886947247518254	0.001394700139470014	0.002133070801542374	0.001394700139470014	0.001394700139470014	0.001066535400771187	0.0013126589547953072	0.0003281647386988268	0.001394700139470014	0.0015587825088194274	0.0006563294773976536	0.0004102059233735335	0.000820411846747067	0.0006563294773976536	0.001066535400771187	0.0017228648781688408	0.000820411846747067	0.0003281647386988268	8.20411846747067e-05	8.20411846747067e-05	0.000574288292722947	8.20411846747067e-05	0.0004922471080482402	0.0003281647386988268	0.0009024530314217737	0.000820411846747067	0	8.20411846747067e-05	0.0013126589547953072	0.0004102059233735335	0.0003281647386988268	0.0001640823693494134	0.0006563294773976536	0.0001640823693494134	0.0002461235540241201	0	0.0001640823693494134	0.0004922471080482402	0.0003281647386988268	0.0009024530314217737	0.0004102059233735335	0.0002461235540241201	0.0004102059233735335	0.0001640823693494134	0.023463778816966117	0.02042825498400197	0.06784805972598244	0.02436623184838789	0	0.011895971777832472	0.003773894495036508	0.04454836327836574	0.0036918533103618015	0.00992698334563951	0.08064648453523669	0.005578800557880056	0.15579620969726804	0	0.01944376076790549	0.05406514070063172	0.0501271638362458	0.029370744113545	0.05693658216424645	0.02338173763229141	0.005250635819181229	0.03593403888752154	0	0.0003281647386988268	8.20411846747067e-05	0.000820411846747067	0.007793912544097136	0.0019689884321929607	0.10854048732463696	0.0001640823693494134	0.007875953728771843	8.20411846747067e-05	0.0007383706620723603	0.0015587825088194274	0
nabokov	4.806706445919825	37.30094043887147	0.24892848138499032	0.02738001573564123	0.04126397176233297	0.0315152533826372	0.020085721489200774	0.02722917892259854	0.01697621648878057	0.014875199596604757	0.0037818304059164635	0.0139507521640474	0.006471132027901504	0.011093369190688294	0.0048743591898478865	0.014791158920917724	0.010757206487940162	0.007563660811832927	0.006471132027901504	0.004538196487099756	0.005714765946718212	0.0037818304059164635	0.005798806622405244	0.002101016892175813	0.004202033784351626	0.004454155811412724	0.003361627027481301	0.002353138919236911	0.0005042440541221952	0.0034456677031683334	0.0027733422976720734	0.002269098243549878	0.003865871081603496	0.0005042440541221952	0.0030254643247331708	0.001764854189427683	0.002353138919236911	0.0006723254054962601	0.0015127321623665854	0.0018488948651147156	0.004790318514160854	0.001932935540801748	0.0025212202706109757	0.002353138919236911	0.0011765694596184554	0.0010925287839314228	0.002101016892175813	0.0010925287839314228	0.0009244474325573578	0.0010925287839314228	0.0013446508109925203	0.0015127321623665854	0.0007563660811832927	0.0010925287839314228	0.0004202033784351626	0.0011765694596184554	0.0005882847298092277	0.0010925287839314228	0.0011765694596184554	0.0011765694596184554	0.0008404067568703252	0.00033616270274813007	0	0.0008404067568703252	0.0006723254054962601	0.0002521220270610976	0.0002521220270610976	0.0006723254054962601	0.00033616270274813007	0	0	0.0011765694596184554	0.0005882847298092277	0.0004202033784351626	8.404067568703252e-05	0.0002521220270610976	0.00016808135137406504	0.0002521220270610976	8.404067568703252e-05	0	0.0005882847298092277	0.00033616270274813007	0.0008404067568703252	8.404067568703252e-05	0.0002521220270610976	0.00033616270274813007	0	0.023867551895117238	0.02067400621901	0.06059332717035045	0.024371795949239432	0	0.010337003109505	0.003697789730229431	0.05748382216993025	0.005126481216908984	0.008404067568703252	0.0858055298764602	0.003865871081603496	0.1519455416421548	0	0.01697621648878057	0.0449617614925624	0.04765106311454744	0.04134801243802	0.055130683250693334	0.02168249432725439	0.005042440541221951	0.03807042608622573	0	0.0002521220270610976	0.0004202033784351626	0.00033616270274813007	0.006219010000840406	0.002353138919236911	0.10874863433902009	0.0007563660811832927	0.008151945541642155	0.00016808135137406504	0.0010925287839314228	0.002101016892175813	0
nabokov	4.695973099319281	28.224537037037038	0.2285737718362995	0.027996087882915924	0.047732305421143276	0.025998523743131306	0.01960141064545231	0.026490609366029687	0.022143853030427294	0.014926597227917658	0.008611498400721725	0.017961125235791027	0.00910358402362011	0.009759698187484622	0.005084884769949971	0.014762568686951529	0.010005740998933815	0.00606905601574674	0.004838841958500779	0.005166899040433035	0.003690642171737882	0.002952513737390306	0.004674813417534651	0.0012302140572459609	0.0037726564422209466	0.004674813417534651	0.0018863282211104733	0.002050356762076601	0.00024604281144919215	0.004182727794636266	0.0022143853030427295	0.003198556548839498	0.002952513737390306	0.0007381284343475765	0.003690642171737882	0.0019683424915935372	0.0018043139506274091	0.0009841712457967686	0.0018043139506274091	0.0012302140572459609	0.004592799147051587	0.0017222996801443452	0.001394242598212089	0.0019683424915935372	0.0010661855162798328	0.0017222996801443452	0.0012302140572459609	0.0017222996801443452	0.0006561141638645124	0.0017222996801443452	0.0009841712457967686	0.0013122283277290248	0.001394242598212089	0.00041007135241532026	0.0003280570819322562	0.001476256868695153	0.00041007135241532026	0.001558271139178217	0.0013122283277290248	0.0009021569753137046	0.0001640285409661281	0.00041007135241532026	0.0001640285409661281	0.0004920856228983843	0.00024604281144919215	8.201427048306405e-05	0.00041007135241532026	0.0007381284343475765	0.0010661855162798328	0	0.0003280570819322562	0.0008201427048306405	0.0001640285409661281	0.00024604281144919215	0.0001640285409661281	0.0006561141638645124	0.0006561141638645124	0.00041007135241532026	8.201427048306405e-05	0	0.0004920856228983843	8.201427048306405e-05	0.0004920856228983843	8.201427048306405e-05	0.0005740998933814484	0.00041007135241532026	8.201427048306405e-05	0.022389895841876485	0.018945296481587798	0.06167473140326417	0.02427622406298696	0	0.014926597227917658	0.0035266136307717543	0.046092020011482	0.003362585089805626	0.007463298613958829	0.0892315262855737	0.005987041745263676	0.15804149922086444	0	0.022143853030427294	0.0554416468465513	0.04576396292954974	0.03346182235709013	0.0554416468465513	0.026900680718445008	0.006151070286229804	0.031247437054047405	0	0	8.201427048306405e-05	0.00041007135241532026	0.008119412777823342	0.0025424423849749857	0.09915525301402445	0.0005740998933814484	0.00951365537603543	0.00041007135241532026	0.0006561141638645124	0.001476256868695153	0
nabokov	4.797179148795777	27.24494382022472	0.23746288353678655	0.02768177988686577	0.05410755526228967	0.024579346750247442	0.022599802045529527	0.02466182777961069	0.016908611019465523	0.015753876608380072	0.008990432200593864	0.01022764764104256	0.007835697789508413	0.008578027053777632	0.005773672055427252	0.01162982514021775	0.009485318376773343	0.007175849554602442	0.004453975585615309	0.00536126690861102	0.005196304849884526	0.0038766083800725834	0.0022269877928076543	0.0026393929396238865	0.001072253381722204	0.0037116463213460902	0.0037116463213460902	0.003794127350709337	0.0007423292642692181	0.0029693170570768723	0.001649620587264929	0.0022269877928076543	0.002391949851534147	0.001649620587264929	0.003794127350709337	0.0023094688221709007	0.0022269877928076543	0.0013196964698119432	0.001649620587264929	0.0023094688221709007	0.0028043549983503796	0.001649620587264929	0.0005773672055427252	0.0022269877928076543	0.0014021774991751898	0.0014846585285384361	0.0015671395579016827	0.0018970636753546685	0.000907291322995711	0.002062025734081161	0.0011547344110854503	0.0013196964698119432	0.001072253381722204	0.0012372154404486969	0.0023094688221709007	0.0017321016166281756	0.0007423292642692181	0.001072253381722204	0.0014021774991751898	0.0014021774991751898	0.0003299241174529858	0.0005773672055427252	0.0004948861761794787	0.0007423292642692181	0.0001649620587264929	8.248102936324645e-05	0.0006598482349059716	0.0005773672055427252	0.0005773672055427252	8.248102936324645e-05	0.0003299241174529858	0.0011547344110854503	0.0005773672055427252	0.0007423292642692181	0.0001649620587264929	0	0.0004948861761794787	0.00041240514681623226	0	8.248102936324645e-05	0.00041240514681623226	0.0007423292642692181	0.0005773672055427252	0.0001649620587264929	0.0003299241174529858	0.001072253381722204	8.248102936324645e-05	0.01979544704717915	0.016908611019465523	0.05328274496865721	0.022517321016166283	0	0.012867040580666447	0.004453975585615309	0.053035301880567466	0.00395908940943583	0.009237875288683603	0.09848234905971627	0.005443747937974266	0.1544869679973606	8.248102936324645e-05	0.016908611019465523	0.04676674364896074	0.043549983503794125	0.03926096997690531	0.06194325305179808	0.024166941603431212	0.004618937644341801	0.03027053777631145	0	0.00024744308808973936	0.0001649620587264929	0.0007423292642692181	0.009897723523589575	0.0031342791158033654	0.10466842626195975	0.00041240514681623226	0.009650280435499835	0.0005773672055427252	0.0008248102936324645	0.001814582645991422	0
nabokov	4.701158872359661	31.27763496143959	0.221336401742418	0.027552929247014808	0.0500534231938851	0.024903427303361553	0.02054738226349963	0.026793786471603517	0.016848853456069696	0.01619133722363771	0.010766828306073806	0.010191501602695817	0.009369606312155832	0.00945179584120983	0.009698364428371825	0.009369606312155832	0.01052025971891181	0.007725815731075861	0.004273855510807923	0.006164214679049889	0.005424508917563902	0.00443823456891592	0.004602613627023917	0.0009040848195939837	0.004109476452699926	0.0024656858716199555	0.004027286923645928	0.003945097394591929	0.0018081696391879674	0.003780718336483932	0.0016437905810799704	0.0025478754006739543	0.0032053916331059424	0.0026300649297279527	0.0024656858716199555	0.00221911728445796	0.002712254458781951	0.0027944439878359495	0.002054738226349963	0.001725980110133969	0.002383496342565957	0.0014794115229719734	0.0010684638777019807	0.0029588230459439467	0.0011506534067559793	0.0012328429358099777	0.001561601052025972	0.0009862743486479823	0.0009040848195939837	0.0014794115229719734	0.0010684638777019807	0.0008218952905399852	0.0012328429358099777	0.001725980110133969	0.0023013068135119587	0.0012328429358099777	0.0005753267033779897	0.0018081696391879674	0.0004931371743239912	0.0002465685871619956	0.0004931371743239912	0.00016437905810799704	0.0002465685871619956	0.0004931371743239912	0.0006575162324319882	0.0002465685871619956	0.0004931371743239912	0.0004931371743239912	0.0007397057614859867	0	0.0005753267033779897	0.0010684638777019807	8.218952905399852e-05	0.0004931371743239912	0.0003287581162159941	0.0003287581162159941	0.00221911728445796	0.0004109476452699926	0	0.00016437905810799704	0.0004931371743239912	0.0003287581162159941	0.0007397057614859867	0.00016437905810799704	0.0003287581162159941	0.0004931371743239912	0.0004931371743239912	0.019725486972959644	0.022273362373633598	0.05391633105942303	0.02284868907701159	0	0.01725980110133969	0.0041916659817539245	0.048080874496589134	0.004356045039861921	0.00945179584120983	0.09657269663844827	0.004684803156077916	0.15418755650530122	0	0.016848853456069696	0.05753267033779896	0.05391633105942303	0.034108654557409385	0.03558806608038136	0.025725322593901537	0.005342319388509904	0.03114983151146544	8.218952905399852e-05	0.0004109476452699926	0.0002465685871619956	0.0013150324648639764	0.007561436672967864	0.0014794115229719734	0.1052025971891181	0.0004931371743239912	0.010849017835127804	0.00016437905810799704	0.0011506534067559793	0.0018081696391879674	0
nabokov	4.621145731905226	30.733167082294266	0.2145407335280753	0.029200540815789013	0.04446608244076598	0.023287893541058098	0.019636481661798117	0.024018175916910096	0.013875365141187927	0.014118792599805257	0.01736449204803635	0.007140538786108407	0.010873093151574165	0.009006815968841285	0.010629665692956832	0.010223953261927946	0.010873093151574165	0.006085686465433301	0.004219409282700422	0.0034079844206426485	0.004543979227523531	0.005274261603375527	0.00397598182408309	0.0015417072379097696	0.0010548523206751054	0.0025154170723790978	0.003813696851671535	0.00397598182408309	0.0015417072379097696	0.0034891269068484257	0.0017039922103213243	0.002353132099967543	0.002353132099967543	0.0050308341447581955	0.0033268419344368713	0.00275884453099643	0.0033268419344368713	0.004462836741317754	0.0024342745861733205	0.0017851346965271017	0.0021908471275559884	0.0015417072379097696	0.0016228497241155468	0.002353132099967543	0.0012982797792924375	0.0015417072379097696	0.0025154170723790978	0.0006491398896462187	0.0009737098344693282	0.0014605647517039922	0.0009737098344693282	0.0014605647517039922	0.0012171372930866603	0.001866277182732879	0.0019474196689386564	0.002109704641350211	0.0008114248620577734	0.0012982797792924375	0.0008114248620577734	0.0014605647517039922	0.0006491398896462187	0.0007302823758519961	0.0004868549172346641	0.0010548523206751054	0.00024342745861733204	0.0004868549172346641	0.0008114248620577734	0.0003245699448231094	0.0006491398896462187	0	0.0003245699448231094	0.0009737098344693282	8.114248620577734e-05	0.00024342745861733204	0.00024342745861733204	0.0004057124310288867	0.0010548523206751054	0.0004868549172346641	0	8.114248620577734e-05	0.0003245699448231094	0.0001622849724115547	0.0007302823758519961	8.114248620577734e-05	0.0008114248620577734	0.0004868549172346641	0.0012982797792924375	0.02353132099967543	0.02198961376176566	0.046413502109704644	0.022395326192794548	0	0.02442388834793898	0.0043005517689062	0.047224926971762414	0.005923401493021746	0.013956507627393703	0.08722817267121065	0.005761116520610191	0.15814670561506006	0	0.013875365141187927	0.06385913664394677	0.05679974034404414	0.02969814995131451	0.038299253489126904	0.022395326192794548	0.006247971437844856	0.03026614735475495	0	0	8.114248620577734e-05	0.0010548523206751054	0.006572541382667965	0.002677702044790652	0.0988315481986368	8.114248620577734e-05	0.008682246024018176	8.114248620577734e-05	0.0005679974034404414	0.001866277182732879	0
nabokov	4.550261614079594	32.426735218508995	0.2056445219597273	0.030924961234907747	0.03924211193911527	0.02687490090375773	0.01625178373236087	0.023783098144918344	0.01522118281274774	0.011812272078642778	0.014032027905501824	0.010147455208498494	0.011257333121928016	0.010702394165213255	0.011970826066275567	0.00776914539400666	0.009513239257967338	0.006342159505311558	0.004043126684636119	0.0039638496908197245	0.005549389567147614	0.004994450610432853	0.004439511653718091	0.002933248771206596	0.003646741715554146	0.0023783098144918345	0.004915173616616458	0.004677342635167275	0.0015855398763278896	0.002933248771206596	0.0020612018392262565	0.003091802758839385	0.002774694783573807	0.0019819248454098623	0.0025368638021246235	0.002616140795941018	0.003091802758839385	0.0039638496908197245	0.0025368638021246235	0.002140478833042651	0.00229903282067544	0.002140478833042651	0.0013477088948787063	0.002140478833042651	0.002774694783573807	0.0012684319010623118	0.0015855398763278896	0.0011891549072459173	0.0019026478515934676	0.0015855398763278896	0.0011891549072459173	0.0011891549072459173	0.001823370857777073	0.003250356746472174	0.0012684319010623118	0.0007927699381639448	0.0009513239257967338	0.0007927699381639448	0.0009513239257967338	0.0009513239257967338	0.00031710797526557794	0.0006342159505311559	0.0007927699381639448	0.0004756619628983669	0.00023783098144918344	0.0006342159505311559	0.0006342159505311559	0.0007927699381639448	0.00015855398763278897	0	0.00023783098144918344	0.0010306009196131283	0.00023783098144918344	0.0003963849690819724	0.00023783098144918344	0.0006342159505311559	0.0006342159505311559	0.00023783098144918344	0.00015855398763278897	0.00031710797526557794	0.0004756619628983669	0.00023783098144918344	0.0005549389567147614	0	0.0004756619628983669	0.00023783098144918344	0.00031710797526557794	0.018867924528301886	0.02370382115110195	0.04923101315998098	0.020057079435547805	0	0.026082130965593784	0.003488187727921357	0.04851752021563342	0.004756619628983669	0.010068178214682099	0.08363722847629618	0.005232281591882036	0.14690026954177898	0	0.01522118281274774	0.06920881560171238	0.05842714444268273	0.031948628508006977	0.03924211193911527	0.02425876010781671	0.006579990486760742	0.034089107341049626	0	7.927699381639449e-05	0.00015855398763278897	0.0011891549072459173	0.006421436499127953	0.0025368638021246235	0.09362612969716189	7.927699381639449e-05	0.009116854288885366	0	0.0007134929443475504	0.0012684319010623118	0
nabokov	4.613435333492709	33.91621621621621	0.21220814407522512	0.029726741976716067	0.04717507371105267	0.02462347597418121	0.01960315562993067	0.02055940712407363	0.017850027890668578	0.012351581799346562	0.011873456052275081	0.007809387202167503	0.009562514941429595	0.008845326320822376	0.011395330305203602	0.009960953063989163	0.009084389194358116	0.005896884213881584	0.0035859431030360986	0.005737508964857758	0.0054187584668101045	0.004303131723643318	0.0047812574707147976	0.0031078173559646186	0.0039046936010837517	0.004223444099131405	0.0038250059765718384	0.003267192604988445	0.0020718782373097457	0.003267192604988445	0.0013546896167025261	0.0019921906127978325	0.0030281297314527053	0.0027890668579169655	0.0035859431030360986	0.002151565861821659	0.0023109411108454855	0.0044625069726671445	0.0022312534863335723	0.0019921906127978325	0.0023906287353573988	0.001832815363774006	0.0019125029882859192	0.002151565861821659	0.0011953143676786994	0.0017531277392620927	0.0019125029882859192	0.0006375009960953064	0.0010359391186548729	0.0011156267431667861	0.0009562514941429596	0.0007171886206072197	0.0013546896167025261	0.001593752490238266	0.0011953143676786994	0.0014343772412144394	0.0007171886206072197	0.000796876245119133	0.0011953143676786994	0.0008765638696310463	0.0003984381225595665	0.0011953143676786994	0.0009562514941429596	0.0002390628735357399	0.0006375009960953064	0.0001593752490238266	0.0010359391186548729	0.0008765638696310463	0.0003187504980476532	0	0.0003984381225595665	0.0010359391186548729	0.0002390628735357399	0.0006375009960953064	0.0001593752490238266	0.0003187504980476532	0.0004781257470714798	0.0001593752490238266	7.96876245119133e-05	7.96876245119133e-05	0.0004781257470714798	0.0007171886206072197	0.0003984381225595665	7.96876245119133e-05	0.0001593752490238266	0.0003187504980476532	0.0006375009960953064	0.02175472149175233	0.020320344250537893	0.05315164554944617	0.022551597736871463	0	0.02247191011235955	0.0035062554785241853	0.04534225834727867	0.004382819348155232	0.010518766435572556	0.08582357159933063	0.004542194597179058	0.15475336680213564	0	0.017850027890668578	0.06398916248306638	0.05386883417005339	0.03243286317634871	0.04781257470714798	0.021834409116264244	0.005578133715833931	0.030520360188062794	0	0.0002390628735357399	7.96876245119133e-05	0.0006375009960953064	0.004382819348155232	0.001832815363774006	0.09785640290062954	0.0001593752490238266	0.007889074826679417	0.0001593752490238266	0.0010359391186548729	0.001593752490238266	0
nabokov	4.941774965800273	27.455399061032864	0.2602599179206566	0.024031557639405527	0.05138508891928865	0.026932284541723667	0.024538303693570452	0.028898768809849523	0.016757865937072503	0.018211354309165526	0.0048734610123119014	0.014192886456908345	0.007096443228454172	0.010430916552667579	0.001709986320109439	0.015475376196990425	0.009490424076607388	0.0065834473324213405	0.00393296853625171	0.005471956224350205	0.005215458276333789	0.004018467852257182	0.006155950752393981	0.0013679890560875513	0.003761969904240766	0.004531463748290014	0.0023939808481532147	0.0033344733242134062	0.0003419972640218878	0.0024794801641586867	0.0013679890560875513	0.0029069767441860465	0.00436046511627907	0.0015389876880984952	0.004445964432284542	0.0027359781121751026	0.0010259917920656635	0.0007694938440492476	0.002051983584131327	0.0025649794801641587	0.001880984952120383	0.001709986320109439	0.0009404924760601915	0.0025649794801641587	0.0009404924760601915	0.002051983584131327	0.0016244870041039671	0.001795485636114911	0.0004274965800273598	0.0007694938440492476	0.0015389876880984952	0.0007694938440492476	0.0015389876880984952	0.0009404924760601915	0.0011114911080711354	0.0024794801641586867	0.0005984952120383037	0.0005984952120383037	0.0010259917920656635	0.001709986320109439	0.0004274965800273598	8.549931600547196e-05	0.0001709986320109439	0.0005129958960328317	8.549931600547196e-05	0.00025649794801641587	0.0003419972640218878	0.0007694938440492476	0.0011969904240766074	8.549931600547196e-05	0.00025649794801641587	0.0013679890560875513	0	0.0005129958960328317	0.00025649794801641587	0.0005129958960328317	0.00025649794801641587	0.0004274965800273598	0	0.00025649794801641587	0.0001709986320109439	0.0001709986320109439	0.0015389876880984952	0.00025649794801641587	0.0003419972640218878	0.0004274965800273598	0	0.026846785225718196	0.018980848153214776	0.06198700410396717	0.027701778385772913	0	0.008378932968536252	0.005129958960328317	0.05813953488372093	0.0032489740082079343	0.005300957592339261	0.09789671682626538	0.006155950752393981	0.16869015047879618	0	0.016757865937072503	0.04292065663474692	0.052838577291381666	0.03744870041039672	0.04839261285909713	0.01923734610123119	0.003590971272229822	0.03300273597811217	0	0.0001709986320109439	8.549931600547196e-05	0.0004274965800273598	0.011200410396716827	0.001795485636114911	0.11123461012311901	8.549931600547196e-05	0.0070109439124487	0.0005984952120383037	0.0007694938440492476	0.0013679890560875513	0
